Bug_ID,Product,Component,Status,Resolution,Summary,Changed,Average_Cos_Similarity_Score,Description,Duplicate_Bug_Ids
522236.0,OCL,Core,RESOLVED,DUPLICATE,[pivot] Some Boolean types are more equal than others,2017-09-13 10:30:48,0.03545745926479335,the pivot unifies all primitive types in order to accomodate diverse ecore ocl uml sysml sources of the same types   but in the   transformation the atl  boolean is an input and the pivot  boolean is an output  oops the getprimaryclass  normalization uses atl  boolean as the transformation output ,510503.0
562081.0,JDT,Core,CLOSED,DUPLICATE,"[14] ""The pattern variable is not in scope in this location"" when the variable is in scope",2020-04-13 18:45:09,0.044917831346192545,using pattern matching for instanceof  the following code  if   instanceof font font        origin   cv origin                      font font     cv value           family   getfontfamily            size   font getsize                   weight   getfontweight            posture   getfontposture          cvfont   cv                            foundstyle   true                     gives compilation errors for all occurrences of  font    the pattern variable font is not in scope in this location    the commented out line was the original code  the full code can be found in       using eclipse jdt   patch with java   support for     development stream           org eclipse jdt   feature group eclipse org,531715.0
545542.0,JDT,Core,CLOSED,DUPLICATE,Resolution of a method invocation failed (Java 11 lambda),2019-03-21 10:19:22,0.031801801374904695,java   feature   public class         public static void main            arrays stream                   filter     x isempty      resolution of x isempty  method invocation failed                   foreach            the resolvemethodbinding  of the methodinvocation node returns null   jdk       compiler compiles the code without errors ,541532.0
560518.0,Sirius,Diagram,CLOSED,DUPLICATE,[ELK] Wrong node size when using BundledImage style,2020-02-25 11:20:18,0.0392545413484588,created attachment   testelklayout zip  the nodes using bundledimage as style are not correctly layouted by elk  they are too small and the label is displayed with       after an arrange   steps to reproduce   import project testelklayout from testelklayout zip   open diagram  simplediagramwithsvgshape    launch an  arrange all    expected  the diagram is layouted  the   classes are sufficiently large to read the label   ,560458.0
574303.0,JDT,APT,CLOSED,DUPLICATE,Avoid deprecated ClassLoader::getPackage,2021-06-21 03:51:04,0.046371941292917364,because classloader getpackage  was deprecated in   but still used in  org eclipse jdt apt core internal jarclassloader,574347.0
564113.0,Community,Wiki,CLOSED,DUPLICATE,wiki.eclipse.org is experiencing an outage,2020-06-09 05:08:13,0.0378098075948966,i am reliably getting    bad gateway  when trying to access any page on the wiki   on   i see that the wiki is categorised as  major outage  but i do not see that any related bug has been filed    so i m filing this one   any idea what s happening ,564056.0
533501.0,Web Tools,J2EE Standard Tools,CLOSED,DUPLICATE,Erratic behavior of snippet view,2018-07-09 02:15:32,0.045962215880070066,there is a problem with the  snippets view  on developer for z           client version                                                                                            left clicking on expanded items causes erratic behavior   usually the    folding of the list  this prevents double clicking on items                                                                                       right clicking works fine and items can be inserted that way                                                                                      hovering over the expanded items causes flickering of the top row         ims database management for cobol                                                                                                                this issue can be reproduced on a new workspace with a simple text file  it occurs with both the existing templates   and custom      ones ,486925.0
577516.0,Community,CI-Jenkins,CLOSED,DUPLICATE,MOSAIC JIPP: Waiting for next available executor,2021-11-29 05:44:42,0.04237412417881951,hi    all our builds got stuck at  waiting for next available executor   see     could you have a look at it   thanks ,577166.0
542505.0,Platform,UI,CLOSED,DUPLICATE,Enable PartRenderingEngineTests to run without dependency to InjectionEventTest,2019-04-23 04:58:17,0.04298119192924752,  bug cgi id     explains the dependency the tests have   it looks to me that partrenderingenginetests can be easily made run alone  if we set the default for the extended object supplier via contextinjectionfactory setdefault in partrenderingenginetests ,546632.0
576040.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Eclipse Kura Jenkins running with only one agent,2021-09-20 03:10:18,0.04557181134551479,created attachment   jenkins queue and execution  hello  we are having today a very slow execution from jenkins  having a look at the instance we have seen that the build queue is filled but  instead of the two usual agents  there is just one single running   is this expected   thanks  best regards  matteo,575285.0
526807.0,JDT,UI,CLOSED,DUPLICATE,"Spellchecker missing word ""opinionated"".",2017-11-06 04:53:15,0.02700930586351363,i will try to upload a patch to add it ,516700.0
543228.0,JDT,Core,CLOSED,DUPLICATE,[12] Arguments not supplied for new error message,2019-01-23 11:04:44,0.041963573707494276,try the following code    public void foo      var promoted   switch     case       break          which produces this error    cannot bind message for problem    a switch expression     should have at least one result expression  with arguments      the error message iproblem switchexpressionsnoresultexpression takes one argument  but the problem reporter doesn t supply any ,543691.0
536383.0,Platform,Doc,CLOSED,DUPLICATE,Typo in Extending Tips page,2018-06-28 04:18:24,0.030969711392599,created attachment   screenshot of extending tips page  in the extending tips page  the  trip provider  should be  tip provider   see the screenshot attached   build id     ,535975.0
572240.0,JDT,Core,CLOSED,DUPLICATE,"Lost code after ""Pull down common code from if/else statement"" clean up",2021-03-23 23:24:05,0.023289306590026294,it is a private project and i cannot share code  but in same case  that rule could result in deleted wrong code    given      java if      foo bar      foo foo        many lines           foobar clear      foobar add      something setvisible     else      if                something             more code here           foobar clear      foobar add      something setvisible          expected     java if      foo bar      foo foo        many lines          else      if                something             more code here          foobar clear   foobar add   something setvisible         actual     java if      foo bar      foo foo        many lines          else      if                something             more code here             ,571809.0
564696.0,JDT,UI,CLOSED,DUPLICATE,[14] Refactor -> Rename bug,2020-06-29 03:11:43,0.04282928668679686,       demonstrates a weird eclipse     bug  using jdk               in the code given below   refactor    rename     doesn t work if i attempt to    rename variable  array          however  it does work if i do not refer to to the  length  property of     array  in the constructor          author paul nahay  begun               public class eclipsebug     int   array   new int       eclipsebug         this line is fine  it does not prevent renaming of  array        system out println              this line prevents the renaming of  array   remove the line  and       array  may be renamed via  refactor    rename             system out println        ,564329.0
544295.0,EGit,UI,CLOSED,DUPLICATE,check style of repository view hyperlinks,2019-02-17 05:02:54,0.04482893941061165,with eclipse     the project explorer view will have hyperlinks very similar to what the repositories view provides if no repositories have been added  we should check that the visual style of both implementations is similar        platform php onboarding text,544277.0
518387.0,WTP Java EE Tools,jst.j2ee,CLOSED,DUPLICATE,Ensure Java EE 8 archives can be imported/exported and are supported in binary mode,2017-10-11 10:45:01,0.02843391673873179,we need to ensure that java ee   archives can be imported into wtp  can be exported to their appropriate formats  and can be imported used as binaries ,518383.0
575267.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Build failing: unable to connect to git.eclipse.org,2021-08-07 20:28:17,0.048305481377585724,build is failing with   error  error cloning remote repo  origin  hudson plugins git gitexception  command  git fetch   tags   force   progress    git   git eclipse org gitroot ptp org eclipse photran git  refs heads   refs remotes origin    returned status code    stdout   stderr  fatal  unable to connect to git eclipse org  git eclipse org              errno connection refused  see   verify   console for more details ,575204.0
537622.0,CDT,cdt-parser,CLOSED,DUPLICATE,__declspec leads to parse errors after typedef,2018-08-02 14:51:56,0.028571195876148668,consider the following   int   declspec  foo    typedef int myint  myint   declspec  bar    cdt parses foo function prototype correctly  but gives a parse error in the case of the bar prototype  this conflicts with the microsoft documentation     which states that a   declspec may occur after a type defined via a typedef   the decl specifier seq should contain  among other things  a base type            us cpp cpp declspec,464624.0
517311.0,Platform,SWT,CLOSED,DUPLICATE,Two finger gesture works only vertically,2020-05-01 16:21:27,0.025322209244977863,using two finger scrolling on a touchpad worky only vertically   using two fingers for horizontal scrolling has no effect    it would be nice  if there would be some support for other touch gesture   as well ,205137.0
566134.0,4DIAC,4DIAC-IDE,CLOSED,DUPLICATE,Problem with redeployment,2020-08-17 12:28:08,0.03266233154162205,if once the  monitoring system  is enabled then redeployment of application is not possible anymore  even though if you disable  monitoring system  later on but still does not change its behaviour ,566135.0
537930.0,Community,CI-Jenkins,CLOSED,DUPLICATE,SSH configuration error on https://ci.eclipse.org/tyrus,2018-08-14 08:54:18,0.024428923903944525,error  error cloning remote repo  origin  hudson plugins git gitexception  command   usr local bin git fetch   tags   progress git github com eclipse   tyrus git  refs heads   refs remotes origin    returned status code    stdout   stderr  host key verification failed  fatal  could not read from remote repository   see   master release   console,532939.0
577200.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Trace Compass CI job hanging,2021-11-11 03:46:39,0.03369208306792375,all ci jobs are hanging with the following message in the log   all nodes of label  tracecompass build  are offline,577166.0
541182.0,Community,Servers,CLOSED,DUPLICATE,Infrastructure issues affecting Eclipse platform 4.10 release,2018-11-15 07:17:41,0.023421331388743888,top level bug to track infrastructure issues encounterd by eclipse platform team,541183.0
512785.0,Mylyn,Tasks,RESOLVED,DUPLICATE,Activating a task does not update the commit comment,2017-02-28 17:49:54,0.044755072971231914,activating a task in the mylyn task list does not change the commit comment immediately  you have to manually update the commit comment the first time  then after the first commit mylyn will update the commit comment with the correct task information   it would be more convenient if as part of activating the task  the commit comment gets updated immediately  perhaps if there are uncommitted changes it could give the user the choice of updating the commit comment or committing before activating the new task ,472716.0
525820.0,JDT,Debug,CLOSED,DUPLICATE,installation error(eclipse oxygen standard edition),2017-10-10 08:54:15,0.04524024187613713,created attachment   my log file  hi       the problem starts when i try to install eclipse oxygen standard edition it says check metadata log file  i am sending you a copy of my log  folder i believe that is all you need to clear my doubt                                                      thanks,520636.0
527427.0,CDT,cdt-parser,CLOSED,DUPLICATE,[C++17] Add support for constexpr if,2018-05-07 04:05:47,0.018481394757177718,cdt is currently missing support for c    constexpr if statements   see    constexpr if,522216.0
553848.0,Platform,SWT,CLOSED,DUPLICATE,[win32] Crash on focus change with Chinese input method,2019-12-12 01:10:45,0.04649912559722689,i write a rcp program with     a long time ago  recently  i upgraded it to      then  i find  when i use input chinese characters  it always crashes  but when i use the english input method  it works well       configuration details    product  eclipse ide            installed features   org eclipse platform          ,551067.0
571193.0,4DIAC,4DIAC-IDE,CLOSED,DUPLICATE,creating boot files is broken on develop,2021-02-15 03:25:52,0.043172372451290894,within the dialog for creating boot files the selection part remains empty on develop branch  since it is not possible to select anything the finish button does not get enabled and boot files cannot be created ,568326.0
540283.0,PDE,UI,CLOSED,DUPLICATE,"[sonar] Resolve ""Inefficient use of keySet iterator instead of entrySet iterator""",2018-10-18 16:45:10,0.009633669821876828,resolve issues  performance   inefficient use of keyset iterator instead of entryset iterator   sonar query      rule findbugs   rule sev critical severity critical,528180.0
536271.0,JDT,UI,CLOSED,DUPLICATE,[11] User Scenarios : Lambda Var Param support,2018-06-26 02:10:17,0.02989712296669181,all user scenarios arising out of jep       minimal compiler support that accepts valid var code and rejects invalid code with error messages    quick fixes for error correction for warnings or error messages   code refactoring for conversion of var from type and vice versa   code completion for var   dom ast support for var,531711.0
510557.0,PDE,UI,CLOSED,DUPLICATE,[ux] Selection after moving augmented dependency up,2017-09-17 13:49:46,0.04286240549692236,steps to reproduce    have multiple bundles in section  automated management of dependencies    select one of the lower ones   press  up   expected  the selection stays on the dependency that was moved up  i e  the selection also moves a line up  actual  the selection stays on the line  this prevents to move a dependency multiple times up  other list boxes behave like expected ,522230.0
558409.0,JDT,UI,CLOSED,DUPLICATE,Cleanup action to enhanced for loop should be more intelligent with the naming,2020-02-24 10:45:00,0.02958622893280679,currently a collection named  categories  will get the the variable name  categori   intellij understands the  ies  cases and uses  y   e g    category  for it ,558700.0
575358.0,Community,CI-Jenkins,CLOSED,DUPLICATE,record JaCoCo coverage report for Parsson JIPP,2021-08-16 05:10:47,0.02161775324239204,hello   could you please add record jacoco coverage report post build action for the parsson s jipp   thank you ,575369.0
573179.0,EGit,UI,CLOSED,DUPLICATE,Ability to cancel merge in the Git staging view,2021-04-27 03:32:48,0.03789594412370332,currently the user cannot cancel a merge which still has merge conflicts  would be ncie to have a  abort  button in the git staging if such an operation is currently active similar to the git command line which allows to use  git merge   abort  ,485150.0
550125.0,Platform,UI,CLOSED,DUPLICATE,Eclipse is constantly freezing,2019-08-19 14:19:39,0.046848446323381275,for some reason eclipse is constantly freezing   it happens pretty often   it doesn t seem to matter what i m doing   i ve seen this happen    editing a file   exploring the file folders    run project on server  if anyone has any suggestions i d be grateful    my setup  windows   approx   memory editing repo over samba    setup eclipse ini        what i ve done    recreated workspace multiple times   reinstalled eclipse    disabled all vaidation   eclipse workspace  metadata  log hasn t revealed anything on why eclipse is freezing  only exception that i ve seen so far  java nio file accessdeniedexception  c  program files git   etc  probe          ,548443.0
572835.0,Passage,FLS,CLOSED,DUPLICATE,[Passage][FLS] reissue common-use license,2021-04-16 05:17:16,0.032927704698941566,during       api breakage old licenses are not to be readable as they are  migration for personal licenses of previous versions are to be supplied    nevertheless  it ll be nice to have a license of modern type for passage own products ,572834.0
548040.0,Community,Marketplace,CLOSED,DUPLICATE,Search doesn't work as expected on the Eclipse Marketplace,2019-07-03 09:45:47,0.041688231061580636,i was looking for kura commercial components in the market place so  at first i selected in the advanced search  commercial  as a type of license  after running the search  realising that i have too many answers  i set the text search on  kura   i got actually all the kura items but non of them have a commercial license   is it expected   thanks,548039.0
537857.0,JDT,Core,CLOSED,DUPLICATE,Generics cause workspace to fail building,2018-08-10 17:49:09,0.04376039525652597,created attachment   a sample file to reproduce the problem  eclipse fails to detect a syntax error    and instead starts displaying pop ups about how the workspace failed to build   javac shows that the syntax is incorrect     javac test java test java    error  incompatible types  inference variable r has incompatible upper bounds b t    class   extends b  clazz   castclass                                              where r t are type variables      r extends t declared in method  r castclass      t extends a declared in class testcase note  test java uses unchecked or unsafe operations  note  recompile with  xlint unchecked for details    error,525580.0
569669.0,Platform,SWT,CLOSED,DUPLICATE,[Chromium] Browser initialization fails in 2020-12 RC2,2020-12-16 09:47:03,0.02114931714034374,downloaded       and tried a simple chromium run  i get this error    swt chromium style was used but chromium swt     fragment jar is missing    the binaries are there  but i noticed that the versions in chromium properties don t match the actual filenames  the properties file has     chromium   chromium subp   exe   chromium     dll   chromium   swt chromium     dll  the actual files in the folder are   chromium   chromium subp   exe chromium     dll chromium   swt chromium     dll  changing the properties file resolves the issue ,569746.0
570224.0,JDT,Debug,CLOSED,DUPLICATE,[dogfooding][cleanup][mass change] Primitive parsing,2021-03-26 07:18:16,0.042577726532224296,dogfooding primite parsing  this cleanup solves at the same time the following spotbugs error  bug  boxing unboxing to parse a primitive org eclipse jdt internal launching compositeid fromstring   a boxed primitive is created from a string  just to extract the unboxed primitive value it is more efficient to just call the static parsexxx method   rank  of concern    confidence  high pattern  dm boxed primitive for parsing  type  bx  category  performance  ,572300.0
558977.0,Platform,Text,CLOSED,DUPLICATE,No error message shown with async content assist,2020-01-09 09:24:37,0.03933010557890015,with jdt s async content assist enabled  the proposal computer s error message is no longer shown in the status bar   e g  the chain completion reliable timeouts for some classes in our codebase and shows that as an error   with async completion enabled  i can use finally enable chain completion    but it no longer shows that error message on timeouts ,510743.0
511470.0,CDT,cdt-codan,CLOSED,DUPLICATE,[C++11] 'No return' warning with std::enable_if.,2019-03-24 18:10:06,0.03541256184061397,editor shows  no return in function returning non void  warning in next code                  e x a m p l e                                    enum class color   red  green     template  color col  class test   public       the id could be changed only for red color    typename std  enable if col    color  red   type   setid          mid   id       private    int mid                         e x a m p l e                                    the editor shows warning for such functions  in such cases   the actual type is  void  where we shouldn t get any warnings ,509751.0
518216.0,Community,Git,CLOSED,DUPLICATE,Broken links on git.eclipse.org/c,2017-06-14 06:01:32,0.05002080780373551,the links to various projects on git eclipse org c are broken   for example  the first project s link is         injected by wvs org eclipse cdt old git diff   cdt home developer featurespec     contentassist html   modeler org eclipse   modeler git cbi org eclipse cbi maven plugins git babel server git aether aether demo git aether aether update site git acceleo org eclipse acceleo git actf org eclipse actf visualization git chemclipse org eclipse chemclipse baselinedetec git amalgam org eclipse amalgam git cdo cdo infrastructure git amp org eclipse amp git cdo cdo git bpmnmodeler  git amp org eclipse amp git dltk org eclipse dltk ruby git chemclipse org eclipse chemclipse mzmlconverter git buckminster buckminster git   org eclipse   forte git ,453438.0
544373.0,JDT,Text,CLOSED,DUPLICATE,[typing] Correct Indentation indents wrongly after ternary operator,2019-02-12 10:14:02,0.04381902049012251,when  correct indentation  is active as a save action  lines following a ternary operator   are indented one level too much     to reproduce   start eclipse       with a new workspace   configure save action   open window    preferences select java    editor    save actions  tick  perform the selected actions on save  tick  additional actions  click  configure     tick  correct indentation   create a new java project and add this class      begin class public class ternaryformatter     public int dosomething       int retval      equals        foo length        foo hashcode      system out println      return retval           end class  edit the file    save the file   result  the line  system out println    and following are indented too far right  aligned with the question mark ,65463.0
547446.0,Platform,IDE,CLOSED,DUPLICATE,Eclipse does not restore Package/Projecte Explorer after restart,2019-05-30 10:30:57,0.04908312020555599,please add the the following option   under  preferences  general  startup and shutdown     restore package project explorer on startup   which restores the tree expansion set   actually  it is a pain to search and unfold each directory to restore it to the state before i did restart eclipse   if  eclipse startup time  increases with checked option  i will tolerate that  because   actually  my startup time  to continue working on a set of projects increases very much  because i must handle these directory searching and tree expansions manually   this is really not user friendly   please add this option    restore package project explorer on startup    thank you ,130083.0
513104.0,CDT,cdt-parser,CLOSED,DUPLICATE,NPE in BuiltinOperators.<init> due to CPPTemplateNonTypeArgument.getNonTypeValue() passing null to ICPPEvaluation.getValue(),2017-03-03 19:28:03,0.010182717148565692,here is the call stack of the npe   builtinoperators  init   line      builtinoperators create  line      cppsemantics findoverloadedoperator  line      cppsemantics findoverloadedbinaryoperator  line      evalbinary computeoverload  line      evalbinary getoverload  line      evalbinary gettype  line      cpptemplates instantiatetype  line      cpptemplates instantiateargument  line      templateargumentdeduction verifydeduction  line      templateargumentdeduction deducefromfunctionargs  line      templateargumentdeduction deduceforfunctioncall  line      cpptemplates instantiateforfunctioncall  line      cpptemplates instantiateforfunctioncall  line      cppsemantics resolvefunction  line      evalfunctionset resolvefunction  line      evalfunctioncall instantiate  line      cpptemplates instantiatetype  line      cpptemplates createspecialization  line      cppclassinstance  specializemember  line      cppclassspecializationscope  getbindings  line      cppsemantics getbindingsfromscope  line      cppsemantics lookup  line      cppsemantics resolveunknownname  line      cpptemplates resolveunknownmember  line      cpptemplates resolveunknown  line      cpptemplates instantiatetype  line      cppclassspecializationscope  getbases  line      cppclassinstance  getbases  line      classtypehelper getbases  line      baseclasslookup lookupinbaseclass  line      baseclasslookup lookupinbaseclass  line      baseclasslookup lookupinbaseclass  line      baseclasslookup lookupinbaseclasses  line      cppsemantics lookup  line      evalid resolvename  line      evalid instantiate  line      evalbinary instantiate  line      evalconditional instantiate  line      execreturn instantiate  line      execcompoundstatement instantiate  line      cpptemplates instantiatefunctionbody  line      cppfunctioninstance  getfunctionbodyexecution  line      cppfunction getfunctionbodyexecution  line      evalfunctioncall evaluatefunctionbody  line      evalfunctioncall getvalue  line      cpptemplatenontypeargument getnontypevalue  line          null point originates here                                             asttypeutil appendargument  line      asttypeutil appendargumentlist  line      asttypeutil getargumentliststring  line      indexcppsignatureutil gettemplateargstring  line      pdominstancecache getinstance  line      pdomcppclasstemplate getinstance  line      cpptemplates getinstance  line      cpptemplates instantiate  line      cpptemplates instantiate  line      cpptemplates resolvedeferredclassinstance  line      cpptemplates resolveunknown  line      cpptemplates instantiatetype  line      pdomcppclassspecializationscope  getbases  line      pdomcppclassinstance  getbases  line      classtypehelper getbases  line      classtypehelper getallbases  line      classtypehelper getallbases  line      classtypehelper getfields  line      compositevalue create  line      compositevalue create  line      execdeclarator createdefaultinitializedcompositevalue  line      execdeclarator createinitialvalue  line      execdeclarator executeforfunctioncall  line      evalutil getvariablevalue  line      evalbinding getvalue  line      evalunary getvalue  line      cpptemplatenontypeargument  init   line      cpptemplates createtemplateargumentarray  line      cpptemplates createbinding  line      cppasttemplateid createintermediatebinding  line      cppasttemplateid  resolveprebinding  line      cppastqualifiedname resolveprebinding  line      cppastambiguoustemplateargument  doresolveambiguity  line      cppastambiguoustemplateargument  resolveambiguity  line      cppastambiguityresolver visit  line      cppastambiguoustemplateargument  accept  line      cppasttemplateid accept  line      cppastqualifiedname accept  line      cppastnamedtypespecifier accept  line      cppastambiguityresolver visit  line      cppastfunctiondefinition accept  line      cppastcompositetypespecifier accept  line     cppastsimpledeclaration accept  line      cppastcompositetypespecifier accept  line      cppastsimpledeclaration accept  line      cppastnamespacedefinition accept  line      cppastnamespacedefinition accept  line      cppastnamespacedefinition accept  line      cppasttranslationunit  accept  line      cppasttranslationunit resolveambiguities  line      gnucppsourceparser  resolveambiguities  line      gnucppsourceparser  parse  line      gpplanguage  getasttranslationunit  line      pdomfastindexertask  createast  line      pdomfastindexertask  parsefile  line      pdomfastindexertask  parselinkage  line      pdomfastindexertask  runtask  line      pdomfastindexertask  run  line      pdomindexerjob run  line      worker run  line   ,513105.0
574280.0,JDT,Core,CLOSED,DUPLICATE,"[test] org.eclipse.jdt.apt.tests.FileGenerationTests.testSourceGenAfterDirChange() fails with ""Should have already removed old folder by now""",2021-06-18 02:20:46,0.04696626287353221,test on jdt core gerrit fails many a times with the error org eclipse jdt apt tests filegenerationtests testsourcegenafterdirchange  fails with  should have already removed old folder by now ,574227.0
544256.0,JDT,UI,CLOSED,DUPLICATE,Creating a module-info java file creates 2 javadoc comment blocks,2019-02-08 00:54:29,0.009584023888608129,output while creating a javaproject  jp  with module info                      author vikchand        module jp    ,519491.0
570464.0,Platform,UI,CLOSED,DUPLICATE,eclipse does not support the dark mode of mac,2021-01-19 03:15:43,0.039743573656125984,eclipse ide for c c   developers    version          build id     ,569790.0
532805.0,JDT,UI,CLOSED,DUPLICATE,MarkOccurrenceTest.testMarkOccurrencesAfterEditorReuse failure,2018-03-23 04:08:00,0.04632709798049398,markoccurrencetest testmarkoccurrencesaftereditorreuse  is failing since       junit framework assertionfailederror at org eclipse jdt text tests markoccurrencetest assertoccurrenceinwidget  at org eclipse jdt text tests markoccurrencetest assertoccurrencesinwidget  at org eclipse jdt text tests markoccurrencetest testmarkoccurrencesaftereditorreuse     ,529617.0
547313.0,EPF,Website,CLOSED,DUPLICATE,https://www.eclipse.org/epf/ website is broken,2019-05-15 10:07:09,0.044359644133026725,at the epf forum had been reported a problem downloading the epf artifacts         i ve checked the   contents are not available     don t know too how long this is happening  last time i ve reached the page were about december january   don t know where to report this  if here as an epf product problem or as an eclipse s website bug ,547315.0
551811.0,JDT,UI,CLOSED,DUPLICATE,Add a walk of creating a module-info.java file to an existing project easily,2019-10-05 13:55:59,0.0426561629113426,in the  file    new  menu there could be an option to easily create an information module ,531346.0
543852.0,JDT,Core,CLOSED,DUPLICATE,automatic modules - accessible from more than one module,2019-02-07 12:02:53,0.04669389619834844,created attachment   example projects to reproduce the issue  a common package structure inside two automatic modules causes the following compiler error at the module descriptor    the package  package  is accessible from more than one module    it s compiling fine with maven via console     i just attached example projects to reproduce this issue   background  the second automatic module contains a sub package of the first automatic module  since the base package is empty in the second automatic module this compiler error shoudn t occur   automatic module     demo some thing iservice automatic module     demo some thing consume iconsumer  plase note  there are a lot of jars around using this kind of sub package structure   ,544126.0
530458.0,WTP ServerTools,wst.server,CLOSED,DUPLICATE,"When installing WTP 3.10.M5 smoke test candidate, could not find org.eclipse.jetty.webapp [9.4.7,10.0.0)",2018-01-29 16:57:52,0.02643798628499787,as reported by rob stryker  when installing wtp       smoke test candidate  could not find org eclipse jetty webapp               ,530464.0
572186.0,EGit,Core,CLOSED,DUPLICATE,Git connection to SSH repository with key authentication forces to enter password authentication,2021-03-22 11:37:03,0.03530235715082866,hello   since the update to version              last week every request to an ssh repository asks for an user authentication   seems it ignores the order in preferences   general   network connections     authentication methods   the oder here ist publickey  password  changing here has no more effect for me   before it worked   order  publickey  password used key authentication order  password publickey asked for credentials  as there also was an update for tm i m not realy sure if this belongs to egit integration ,572056.0
560951.0,CDT,cdt-build,CLOSED,DUPLICATE,cout /cerr DO NOT follow the code flow,2021-10-13 10:33:39,0.04685006365843071,this is probably useless to post  but in linux we have stdout and stderr and they both output to same cdt console and they do not follow the code flow  but only when linux complier is in use  when cross complier is used   tcf  terminal   has no such issues  the cout and cerr are always in correct code flow sequence ,173732.0
540127.0,Platform,UI,CLOSED,DUPLICATE,Bundle Spy does not display on Mac OS X Mojave,2018-10-17 16:53:41,0.011269949946708957,bundle spy displays nothing    window is empty ,540075.0
534528.0,PDE,UI,CLOSED,DUPLICATE,GVT48: Strings are not externalized in launch configuration -> Plug-ins tab,2018-05-11 10:31:27,0.05002256619854223,created attachment   screen shot  build id       steps to reproduce     open cmd    run  eclipse exe  nl en aa    open run configuration of a certain project    double click eclipse application to create a new configuration    click plug ins tab    set launch with  plug ins selected below    verify the start level and auto start values in the table  problem description  the values of  start level  and  auto start  are not mocked ,441161.0
560572.0,JDT,Core,VERIFIED,DUPLICATE,[14] Record components should be computed sooner,2020-07-08 02:39:55,0.03741003433487478,i will shortly attach a testcase to demonstrate the issue  the gist is  stb computerecordcomponents  is not called during the initial stages of the compilation  at least before completetypebindings   as a result  annotation processors get a null from stb getrecordcomponents  ,562439.0
546893.0,PDE,UI,CLOSED,DUPLICATE,OSGI launch config lost startlevel and autostart values,2019-05-02 03:39:45,0.043391156020866545,i noticed that many start level and auto start settings have been removed from osgi launch when upgrade from     to      since many of them are defaule default  i dont really care much  however  when changing start level and auto start of a bundle in an existing osgi launch config  the start level and auto start setting of other bundles in the same config got lost  for example current setting of infinispan is  org infinispan commons   default setting org apache felix scr   true and click apply and close causing setting of infinispan revert back to org infinispan commons,545614.0
562959.0,Platform,SWT,CLOSED,DUPLICATE,"[Accessibility]A11y_Java Tooling for IntelliJ/Eclipse_Source tab_Screen Reader: On changing the tab selection, Narrator is not reading the selected tab details",2020-05-09 03:04:37,0.046326442824865394,created attachment   on changing the tab selection  narrator is not reading the selected tab details  githubtags           desktopapp         eclipse benchmark           screenreader   javatoolingforintellij eclipse   c e h   benchmark       narrator  note  same issue is observed when we are using tab key to navigate to selected tab  narrator is still reading  source  tab  environment details  eclipse ide for enterprise java developers  version        build id       solution installed  the azure toolkit for eclipse      scala ide     x  os details  os  windows    screen reader  narrator  mas violated  mas        repro steps    start screen reader  open java ee   eclipse application   install  azure toolkit for eclipse  and  scala plug ins  from eclipse marketplace   tab till  file   new   project  in the navigation bar and press enter   tab till  java   java project  and select it    tab till  next  button and press enter   enter all the required details  tab till  next  button and press enter   tab till  source  tab  now using arrow keys  change the tab selection   check if the narrator is reading the selected tab details properly  actual result  on changing the tab selection  narrator is still reading about  source  tab instead of reading the selected tab details  note  nvda is reading it properly  expected result  when the selection is changed  narrator should read about the newly selected tab details  user impact  screen reader users will not understand whether they are in  source  tab even after performing some action  mas reference  mas        origin issue    tools for java issues  ,562994.0
549780.0,Platform,SWT,CLOSED,DUPLICATE,Black background on icons within Project Explorer on macOS,2019-08-26 06:43:50,0.03666884743336326,created attachment   screenshot  since eclipse     some icons are rendered with black   background within project explorer on macos    issue exists within java package explorer too  it is independed of theme and exists with dark theme too   screenshot has been taken on macos         ,549210.0
530576.0,JDT,Core,CLOSED,DUPLICATE,"Compiler error with stream, map and array",2018-02-15 07:47:51,0.034775804914313514,when trying to compile the following code  i get a compiler error   import java util iterator  import java util stream stream   public class sandbox      public iterator sandbox    foo        sandbox     foo     new sandbox         return stream of  map     new sandbox   bar      iterator          the error is   cannot infer type argument  for  r  map    when compiling with javac   i do not get this error   adding  sandbox    between   and  map fixes the compiler error ,529518.0
539056.0,Platform,SWT,CLOSED,DUPLICATE,[Win32] TableViewer ignores background and foreground colors specified by ITableColorProvider,2019-04-25 08:25:01,0.04412607749652985,created attachment   snippets of code  hello  everyone   after updating eclipse from       to       my own labelprovider began to ignore background and foreground colors which are overriden from itablecolorprovider interface    additionally  i tried to set the background and foreground directly to the tableitem s  color was set  but when focus out from a table  colors changed back to defaults   i have a tests  which is checking color of tableitem cell foreground with color that should be set in labelprovider  all tests passed successfully  but in table i see default color   attached a snippet with code   ,536621.0
521716.0,Platform,UI,CLOSED,DUPLICATE,Status bar buttons are all greyed out and unclickable.,2017-09-01 02:57:36,0.03885227823438943,created attachment   screenshot of menu  on mac os     high sierra  the status bar buttons  like file  edit  source  etc  all allow their menus to show up  however all of buttons on those dropdown menu are all grayed out and not able to be used ,520176.0
